id,day,slphrs,slpwell,weath,lteq,pss,se,ssgs_shame,ssgs_guilt,swls,pc,enthusiastic,calm,nervous,sluggish,happy,peaceful,embarrassed,sad,alert,satisfied,upset,bored,proud,relaxed,stress,depressed,excited,content,tense,disappointed,ashamed,relieved,angry,pos_activ,pos_deact,neg_activ,neg_deact,pfi_auth,pfi_hubr,evalday,posaff,negaff,affbalance,temp,hum,wind,bar,prec
503,2,7,3,4,18,2.5,4,1,1,6.6,6.5,4,6,1,1,6,6,1,1,5,7,1,1,5,4,1,1,4,6,1,1,1,1,1,4.8,5.8,1,1,4,1,1,5.3,1,4.3,42,0.74,20,29.54,0
503,3,8,3,4,18,2.75,4,1,1,4.6,4.833333333,4,6,2,1,6,6,1,1,4,4,1,2,3,5,2,1,2,5,2,1,1,1,1,3.8,5.2,1.6,1.2,3.571428571,1,1,4.5,1.4,3.1,50,0.69,8,29.88,0
503,4,8,2,0,11,1.75,2,1,1.8,1,3.333333333,2,3,1,1,2,2,1,1,3,2,4,2,4,3,6,3,2,2,5,7,1,1,7,2.6,2.4,3.4,2.8,2,1,1,2.5,3.1,-0.6,48,0.66,8,29.46,0.05
503,5,7.5,3,1,18,3,3,1,1,4,4.333333333,5,5,2,1,5,4,1,1,6,5,2,4,6,5,3,2,6,6,2,1,1,1,1,5.6,5,2,1.8,3.142857143,1,1,5.3,1.9,3.4,34,0.66,14,29.38,0
503,6,7,2,1,28,3,5,1,1,5,6.333333333,6,5,4,1,7,6,1,1,4,7,1,1,7,4,2,2,6,5,1,2,1,7,2,6,5.4,1.8,1.4,4.285714286,1,1,5.7,1.6,4.1,39,0.54,10,29.59,0
503,7,7,2,3,10,2.5,3,1,1,5,4.333333333,5,3,2,1,5,5,1,1,4,3,1,2,4,4,3,3,3,5,3,3,1,5,1,4.2,4,2,2,2.714285714,1,0,4.1,2,2.1,44,0.39,3,29.74,0
504,0,5,3,4,23,2,5,1.4,2.6,4.2,4.833333333,6,4,3,2,7,7,7,4,4,4,3,5,2,5,5,2,7,7,4,3,3,5,3,5.2,5.4,4.4,3.2,4.285714286,1,0,5.3,3.8,1.5,53,0.76,5,30,0
504,1,6,0,0,20,2,5,1,1.6,3.2,5.2,7,7,1,1,5,6,4,2,1,4,3,6,7,7,4,2,7,7,3,3,1,1,2,5.4,6.2,3,2.8,4.571428571,1,0,5.8,2.9,2.9,56,0.86,10,29.32,0.3
504,2,5,0,1,12,3,4,1,1,4,6,5,6,3,2,5,6,3,2,1,6,4,6,7,7,2,1,6,5,2,2,1,4,1,4.8,6,2.8,2.6,4,1,0,5.4,2.7,2.7,42,0.74,20,29.54,0
504,3,10,1,4,34,1.75,5,1,1,5.2,5.666666667,5,7,3,1,7,7,1,3,6,7,1,3,5,4,3,1,5,6,3,2,1,4,1,5.6,6.2,2.2,2,4.714285714,1,1,5.9,2.1,3.8,50,0.69,8,29.88,0
504,4,5,4,4,40,4,5,1,1,7,7,7,7,1,1,7,7,1,1,7,7,1,1,7,7,1,1,7,7,1,1,1,7,1,7,7,1,1,5,1,1,7,1,6,48,0.66,8,29.46,0.05
504,5,10,1,4,40,3.25,5,1,1,4.4,7,7,5,2,1,6,6,1,3,6,5,3,4,5,3,2,1,4,5,2,1,2,4,2,5.6,4.8,2,2,4.142857143,1,1,5.2,2,3.2,34,0.66,14,29.38,0
504,6,7,1,4,43,1.25,2,2.8,2,2.6,4.2,1,4,6,5,2,3,3,6,4,2,5,2,1,1,7,5,3,2,6,4,2,1,1,2.2,2.4,5.4,4.4,2,1,1,2.3,4.9,-2.6,39,0.54,10,29.59,0
504,7,10,3,3,40,1.75,3,1.4,2.6,3,3,3,2,4,5,4,3,3,7,4,3,4,7,4,3,6,5,3,4,5,5,3,3,4,3.6,3,4.4,5.8,2.428571429,2,1,3.3,5.1,-1.8,44,0.39,3,29.74,0
505,0,8,3,4,5,2.5,3,1,1,3.6,5.666666667,5,7,2,2,5,6,1,2,5,4,1,4,4,7,1,1,4,6,1,2,1,3,1,4.6,6,1.2,2.2,2.285714286,1,1,5.3,1.7,3.6,53,0.76,5,30,0
505,1,6,2,1,5,3.25,4,1.2,1.4,3.8,5,5,4,1,5,4,5,1,2,4,5,2,4,3,5,1,1,5,6,2,1,1,5,3,4.2,5,1.4,2.6,2.857142857,1.285714286,0,4.6,2,2.6,56,0.86,10,29.32,0.3
505,2,11,3,2,12,2.75,4,1,1,5.2,5.166666667,5,5,2,1,6,5,1,2,4,6,2,1,5,5,1,1,6,6,2,2,1,4,1,5.2,5.4,1.6,1.4,3.857142857,1.142857143,1,5.3,1.5,3.8,42,0.74,20,29.54,0
505,3,8,2,4,3,3.25,4,1,1,4.8,5.5,6,6,1,1,6,6,1,1,4,4,1,1,5,6,2,1,6,7,1,1,1,4,1,5.4,5.8,1.2,1,3.857142857,1,1,5.6,1.1,4.5,50,0.69,8,29.88,0
505,4,6,1,2,17,2.75,4,1,1.6,3,3.666666667,3,4,2,1,3,4,1,2,5,3,2,1,2,4,3,1,4,5,2,2,1,4,1,3.4,4,2,1.4,2.857142857,1,0,3.7,1.7,2,48,0.66,8,29.46,0.05
505,5,8,2,0,8,3.25,3,1,1,3.4,5.166666667,3,5,1,2,3,5,1,1,4,4,1,3,3,5,3,1,3,5,2,1,1,3,1,3.2,4.8,1.6,1.6,3.142857143,1,0,4,1.6,2.4,34,0.66,14,29.38,0
505,6,6,2,3,3,2.75,3,1.2,1,2.8,4.666666667,3,4,1,3,3,4,1,1,3,2,1,3,2,4,2,1,3,5,2,2,1,1,2,2.8,3.8,1.4,2,2.285714286,1,0,3.3,1.7,1.6,39,0.54,10,29.59,0
505,7,7,1,3,14,3,3,1,1,4.2,4.333333333,4,3,5,1,4,5,1,1,4,4,1,2,3,5,3,1,3,5,3,1,1,3,1,3.6,4.4,2.6,1.2,3.571428571,1,0,4,1.9,2.1,44,0.39,3,29.74,0
506,0,8,2,4,11,3.25,4,1,2.2,4.8,6.5,6,6,5,5,5,5,2,2,4,3,1,3,1,5,5,1,5,6,5,3,2,,1,4.2,5,3.6,2.8,2.142857143,1,0,4.6,3.2,1.4,53,0.76,5,30,0
506,1,8,3,1,17,3,4,1,1.2,5,6.166666667,5,5,2,4,6,3,1,1,4,5,1,6,1,4,1,1,5,4,2,1,1,1,1,4.2,4.2,1.4,2.6,3,1,0,4.2,2,2.2,56,0.86,10,29.32,0.3
506,2,7,3,2,31,3.5,4,1,1.2,5.2,5.833333333,5,5,1,1,6,5,1,1,5,5,1,3,4,5,1,1,5,4,1,1,1,1,1,5,4.8,1,1.4,3.142857143,1,1,4.9,1.2,3.7,42,0.74,20,29.54,0
506,3,8,3,4,29,3.5,4,1,1,5.6,6.166666667,5,4,1,1,6,4,2,1,5,5,1,1,4,4,1,1,5,5,2,1,1,1,1,5,4.4,1.4,1,3.4,1,1,4.7,1.2,3.5,50,0.69,8,29.88,0
506,4,7,2,2,17,2.5,3,1.2,1.8,3.8,4.666666667,2,3,3,1,2,2,1,4,1,2,3,1,1,5,3,1,1,1,4,4,1,1,4,1.4,2.6,2.8,2.2,1.666666667,1,1,2,2.5,-0.5,48,0.66,8,29.46,0.05
506,5,8,3,1,9,3,4,1,1,5,6.666666667,4,5,3,1,5,4,1,,,5,1,2,4,4,2,1,5,5,2,1,1,5,1,4.5,4.6,1.8,1.25,3.5,1,0,4.55,1.525,3.025,34,0.66,14,29.38,0
506,6,6,2,2,17,3.5,4,1,1,5.6,6.666666667,5,5,1,1,5,5,1,1,4,5,1,2,3,5,1,1,4,5,1,1,1,4,1,4.2,5,1,1.2,3.285714286,1,1,4.6,1.1,3.5,39,0.54,10,29.59,0
506,7,8,2,4,38,3.5,4,1.2,1.2,5.6,6.833333333,6,4,1,3,6,4,1,1,4,6,1,2,5,4,1,1,6,6,1,1,1,1,1,5.4,4.8,1,1.6,3.285714286,1,1,5.1,1.3,3.8,44,0.39,3,29.74,0
507,0,7,3,4,12,3,4,1,1,5.2,5.666666667,6,6,2,2,6,5,1,1,7,6,1,1,5,5,2,1,5,7,2,2,1,4,1,5.8,5.8,1.6,1.4,4.142857143,1.285714286,1,5.8,1.5,4.3,53,0.76,5,30,0
507,1,7,2,1,12,3.25,4,1,1,4.6,6,5,6,2,2,5,5,1,1,4,5,2,3,4,5,2,1,4,5,1,1,1,3,1,4.4,5.2,1.6,1.6,3.571428571,1,1,4.8,1.6,3.2,56,0.86,10,29.32,0.3
507,2,8,3,1,3,3.5,4,1,1,4.8,6,4,5,2,2,5,5,2,1,5,5,1,2,4,4,2,1,4,4,1,1,1,4,1,4.4,4.6,1.6,1.4,3,1,1,4.5,1.5,3,42,0.74,20,29.54,0
507,3,9,4,3,3,3,4,1,1,5.6,6,5,5,2,2,5,5,1,1,4,5,1,1,4,5,3,1,5,5,1,1,1,3,1,4.6,5,1.6,1.2,3.857142857,1,1,4.8,1.4,3.4,50,0.69,8,29.88,0
507,4,6.5,3,1,3,2.75,4,1,1,4.2,5.833333333,4,4,3,3,4,4,1,1,3,4,1,1,4,4,4,1,3,3,1,1,1,3,1,3.6,3.8,2,1.4,3.142857143,1,0,3.7,1.7,2,48,0.66,8,29.46,0.05
507,5,6,2,0,3,3,4,1.4,1,3.6,4.833333333,3,4,3,3,3,3,1,1,3,4,1,1,3,3,4,1,3,3,2,3,1,4,1,3,3.4,2.2,1.8,2.714285714,1,0,3.2,2,1.2,34,0.66,14,29.38,0
507,6,6,3,2,3,2.25,4,1.4,1,4.2,5,4,4,3,3,4,4,1,1,3,4,1,1,3,3,4,1,3,4,2,1,1,5,1,3.4,3.8,2.2,1.4,3.571428571,1,0,3.6,1.8,1.8,39,0.54,10,29.59,0
507,7,7,3,2,3,3,4,1.2,1,4.6,5.666666667,4,4,3,2,4,4,1,1,3,4,1,1,3,4,4,1,3,3,1,1,1,4,1,3.4,3.8,2,1.2,3.857142857,1,1,3.6,1.6,2,44,0.39,3,29.74,0
508,0,6,2,4,9,2,3,1.2,1.2,4.4,4,4,3,1,1,4,5,1,2,3,5,4,1,4,3,6,1,4,5,5,2,1,1,1,3.8,4.2,3.4,1.4,3.571428571,1,1,4,2.4,1.6,53,0.76,5,30,0
508,1,6,1,0,0,2.5,3,1,1,2.6,5.833333333,5,4,1,3,4,4,1,2,3,4,2,1,3,3,5,2,4,3,5,3,1,2,1,3.8,3.6,2.8,2.2,2.571428571,1,1,3.7,2.5,1.2,56,0.86,10,29.32,0.3
508,2,8,2,2,9,1.75,3,1.2,1,2.4,4.666666667,3,2,1,1,4,2,1,1,5,3,1,1,3,1,7,1,4,5,6,2,1,2,1,3.8,2.6,3.2,1.2,3,1,1,3.2,2.2,1,42,0.74,20,29.54,0
508,3,7,3,2,0,2,3,1.2,1,3,3.833333333,2,2,5,1,4,3,1,1,5,5,2,1,2,2,6,1,3,2,5,4,1,4,1,3.2,2.8,3.8,1.6,3.428571429,1,1,3,2.7,0.3,50,0.69,8,29.88,0
508,4,5.5,1,3,0,1.75,3,1,1,4,3.833333333,4,3,6,1,5,4,1,1,5,5,1,1,4,3,7,1,3,4,5,2,1,6,1,4.2,3.8,4,1.2,3.714285714,1,0,4,2.6,1.4,48,0.66,8,29.46,0.05
508,5,6,3,2,5,2.75,3,1,1,4.8,5.333333333,5,2,1,5,5,4,1,1,4,6,1,1,4,5,2,1,3,5,3,2,1,7,1,4.2,4.4,1.6,2,3.428571429,1,0,4.3,1.8,2.5,34,0.66,14,29.38,0
508,6,8,3,2,9,3,4,1,1,5.8,5.333333333,5,6,1,3,6,6,1,1,4,6,2,1,5,6,2,1,4,6,1,1,1,6,1,4.8,6,1.4,1.4,4,1,1,5.4,1.4,4,39,0.54,10,29.59,0
508,7,8,3,2,5,3.5,3,1,1,5,5.833333333,5,5,1,1,6,6,1,2,5,6,2,1,4,6,2,1,5,5,1,1,1,4,1,5,5.6,1.4,1.2,3,1,1,5.3,1.3,4,44,0.39,3,29.74,0
509,0,8,3,4,8,2.25,4,1.6,3.4,4.6,5.5,6,6,3,5,6,5,1,1,5,6,1,1,3,5,4,1,6,5,2,1,5,3,6,5.2,5.4,2.2,1.8,3.285714286,1.142857143,1,5.3,2,3.3,53,0.76,5,30,0
509,3,7,3,4,17,2.5,3,1.2,1,5.4,4.666666667,6,5,2,3,7,5,2,1,6,5,1,1,4,5,3,1,6,4,2,1,2,1,1,5.8,4.8,2,1.4,3.428571429,1.142857143,1,5.3,1.7,3.6,50,0.69,8,29.88,0
509,4,8,3,2,18,2.25,2,1,1,2.8,4.5,4,2,6,4,4,3,2,3,4,2,5,1,2,4,7,3,2,3,6,5,2,4,1,3.2,2.8,5.2,3.2,2.714285714,1,0,3,4.2,-1.2,48,0.66,8,29.46,0.05
509,5,8,2,2,8,1.5,2,1.6,2.2,2.2,4,3,3,4,5,2,2,1,5,4,2,3,1,2,3,7,5,3,2,5,6,4,2,1,2.8,2.4,4,4.4,2.142857143,1,1,2.6,4.2,-1.6,34,0.66,14,29.38,0
509,6,8,3,2,20,2,2,1,1,2.4,5,4,3,5,4,3,2,1,1,3,3,3,1,4,3,6,3,3,3,3,2,1,1,1,3.4,2.8,3.6,2.2,2.285714286,1,1,3.1,2.9,0.2,39,0.54,10,29.59,0
509,7,12,4,0,3,3.75,5,1,1,7,6,7,2,1,1,7,7,1,1,7,7,7,7,7,7,6,3,4,7,3,5,1,5,7,6.4,6,3.6,3.4,2,3.666666667,1,6.2,3.5,2.7,44,0.39,3,29.74,0
510,0,8.5,4,4,14,3.25,3,1,1,6,6.5,6,5,1,1,5,4,1,1,4,5,1,3,1,5,1,1,1,6,1,1,1,1,1,3.4,5,1,1.4,3.428571429,1,0,4.2,1.2,3,53,0.76,5,30,0
510,1,8,3,1,9,3.5,3,1,1,4,6.166666667,5,6,1,1,5,6,1,1,4,6,1,4,1,6,1,1,5,6,1,1,1,1,1,4,6,1,1.6,3.714285714,1,0,5,1.3,3.7,56,0.86,10,29.32,0.3
510,2,5,4,1,3,3.5,3,1,1.4,3.6,5.833333333,6,4,1,3,6,4,1,1,4,6,1,3,1,7,1,1,5,6,1,1,1,1,1,4.4,5.4,1,1.8,2.428571429,1,1,4.9,1.4,3.5,42,0.74,20,29.54,0
510,3,8,,,25,3.5,4,1,1,6.4,6.5,7,3,1,2,6,3,1,1,6,7,1,1,1,7,1,1,5,6,1,1,1,1,1,5,5.2,1,1.2,3.428571429,1,1,5.1,1.1,4,50,0.69,8,29.88,0
510,4,7,2,1,6,3.25,3,1,1,3.8,5.166666667,4,5,3,2,3,3,1,1,4,5,1,3,1,4,2,1,3,5,3,1,1,2,2,3,4.4,2,1.6,3.142857143,1,0,3.7,1.8,1.9,48,0.66,8,29.46,0.05
510,5,7,3,0,9,2,2,1,1,2.4,4.2,2,3,5,2,3,3,1,2,4,3,5,3,1,3,4,1,2,3,4,1,1,2,2,2.4,3,3.8,1.8,2.714285714,1,0,2.7,2.8,-0.1,34,0.66,14,29.38,0
510,6,5,0,2,9,2.75,3,1.2,1,4.4,5.6,3,3,4,3,4,2,1,1,4,4,1,3,1,2,3,1,2,3,5,1,1,2,1,2.8,2.8,2.8,1.8,3.714285714,1,0,2.8,2.3,0.5,39,0.54,10,29.59,0
510,7,7.5,3,3,3,2.25,2,1.2,1.2,2.8,3.166666667,2,3,5,4,3,1,2,3,4,3,4,4,1,2,3,2,2,3,4,2,1,2,2,2.4,2.4,3.6,3,2.571428571,1,0,2.4,3.3,-0.9,44,0.39,3,29.74,0
511,0,6,3,3,6,2,3,1.2,1.6,4.8,4.666666667,5,4,4,5,6,5,3,2,4,6,2,3,4,5,5,1,4,6,3,3,1,6,2,4.6,5.2,3.4,2.8,4.142857143,1,0,4.9,3.1,1.8,53,0.76,5,30,0
511,1,4,2,1,3,2,4,1,1.2,4.2,4.166666667,3,4,1,6,5,6,2,2,2,7,2,4,6,2,3,1,5,6,3,2,1,6,1,4.2,5,2.2,3,3.142857143,1.571428571,0,4.6,2.6,2,56,0.86,10,29.32,0.3
511,2,6,3,1,11,2.75,3,1.4,1,3.2,4,4,5,1,2,5,5,2,3,4,4,3,5,2,5,2,3,4,5,4,5,1,3,2,3.8,4.8,2.4,3.6,2.428571429,1,1,4.3,3,1.3,42,0.74,20,29.54,0
511,3,8,3,4,3,2.75,4,1.2,1,4.4,5,4,5,1,2,5,5,2,1,4,5,1,2,2,4,2,1,4,5,2,2,1,3,1,3.8,4.8,1.6,1.6,2.428571429,1,1,4.3,1.6,2.7,50,0.69,8,29.88,0
511,4,7,4,3,12,3.25,4,1.2,1,4.6,4.666666667,6,6,2,1,5,5,2,1,4,6,1,3,2,5,2,1,5,6,2,1,1,4,1,4.4,5.6,1.8,1.4,3,1.285714286,1,5,1.6,3.4,48,0.66,8,29.46,0.05
511,5,6,2,2,12,2.5,4,1,1,3.4,4.833333333,3,6,2,3,5,5,2,1,4,4,1,2,2,5,2,1,3,5,2,2,1,5,1,3.4,5,1.8,1.8,2.857142857,1.142857143,0,4.2,1.8,2.4,34,0.66,14,29.38,0
511,6,5,2,2,9,2.5,3,1,1,3.4,4.666666667,3,5,1,2,4,5,1,2,4,5,1,3,2,4,3,1,3,4,2,4,1,3,1,3.2,4.6,1.6,2.4,2.428571429,1,1,3.9,2,1.9,39,0.54,10,29.59,0
511,7,6,3,2,9,3,3,1,1,4.2,5.333333333,4,6,2,3,6,5,2,1,5,6,1,2,4,5,3,1,5,7,2,2,1,7,1,4.8,5.8,2,1.8,3.571428571,1,0,5.3,1.9,3.4,44,0.39,3,29.74,0
512,0,9,3,3,3,3,3,1,1.2,4.6,5,4,4,3,2,5,5,1,1,5,5,1,3,4,4,1,1,4,4,2,2,1,4,1,4.4,4.4,1.6,1.8,3,1.142857143,1,4.4,1.7,2.7,53,0.76,5,30,0
512,1,6,2,0,0,2.25,2,2.4,2.2,1.6,2.666666667,2,4,5,6,2,3,1,6,4,2,6,5,2,2,5,5,1,2,5,6,3,4,4,2.2,2.6,4.4,5.6,2.285714286,1,1,2.4,5,-2.6,56,0.86,10,29.32,0.3
512,2,8,3,1,0,3.25,3,1,1,4.8,6,5,6,2,2,5,6,2,1,6,6,1,4,5,6,2,1,6,6,2,1,1,5,1,5.4,6,1.8,1.8,3.428571429,1.285714286,1,5.7,1.8,3.9,42,0.74,20,29.54,0
512,3,8,3,3,0,3.25,3,1,1,3.4,5.333333333,2,6,2,2,4,5,1,1,5,4,1,5,4,5,2,1,2,5,1,1,1,4,1,3.4,5,1.4,2,3,1.285714286,1,4.2,1.7,2.5,50,0.69,8,29.88,0
512,4,7,2,1,0,3.25,3,1,1,3.6,5.666666667,4,6,2,3,4,6,1,1,4,5,1,4,5,6,2,1,4,6,2,2,1,5,1,4.2,5.8,1.6,2.2,3.428571429,1.285714286,0,5,1.9,3.1,48,0.66,8,29.46,0.05
512,5,7,2,1,0,3.25,3,1,1.2,4.4,5.833333333,4,5,2,4,4,5,2,1,3,5,1,4,4,5,1,1,3,5,1,1,1,5,1,3.6,5,1.4,2.2,3.571428571,1.285714286,0,4.3,1.8,2.5,34,0.66,14,29.38,0
512,6,7,2,2,0,2.5,3,1.6,1.6,1.8,2.833333333,3,4,3,6,3,3,2,5,3,2,5,5,3,3,5,5,2,3,6,6,1,2,5,2.8,3,4.2,5.4,2.142857143,1.142857143,1,2.9,4.8,-1.9,39,0.54,10,29.59,0
512,7,7,2,3,0,3.25,4,1,1.4,4,5.5,4,4,2,5,4,4,1,2,4,5,2,4,4,4,5,2,4,4,5,3,1,3,2,4,4.2,3,3.2,3.857142857,1.285714286,1,4.1,3.1,1,44,0.39,3,29.74,0
513,0,8,3,4,9,3.25,4,1,1.8,5.2,6,6,6,1,1,6,6,2,1,4,6,1,1,5,3,3,1,5,5,2,1,1,1,1,5.2,5.2,1.8,1,2.857142857,1,1,5.2,1.4,3.8,53,0.76,5,30,0
513,1,7,3,0,0,2.75,4,1,1,3.6,4.833333333,5,5,1,1,4,4,1,1,4,5,1,5,3,4,1,1,3,4,3,1,1,3,1,3.8,4.4,1.4,1.8,2.142857143,1.142857143,1,4.1,1.6,2.5,56,0.86,10,29.32,0.3
513,2,6,2,2,9,3,2,1,2,1.2,4.333333333,2,2,1,7,3,1,1,3,1,3,1,6,3,4,6,3,3,2,4,4,2,1,1,2.4,2.4,2.6,4.6,1.571428571,1,1,2.4,3.6,-1.2,42,0.74,20,29.54,0
513,3,8,4,4,14,3.5,4,1,1.6,5.8,5.333333333,6,5,4,1,5,4,1,1,5,4,1,2,4,2,5,1,3,5,3,2,1,5,1,4.6,4,2.8,1.4,4.285714286,1.285714286,1,4.3,2.1,2.2,50,0.69,8,29.88,0
513,4,4,1,1,0,1.75,2,1.8,2.2,1.2,4.166666667,2,2,5,3,2,2,2,2,5,1,4,1,1,1,5,1,1,2,5,4,3,2,5,2.2,1.6,4.2,2.2,2.285714286,1,1,1.9,3.2,-1.3,48,0.66,8,29.46,0.05
513,5,3,1,0,9,1.75,3,1.4,1.6,2,5.333333333,3,1,5,2,3,2,3,3,4,4,1,1,5,2,6,1,5,3,5,3,3,7,2,4,2.4,4,2,2.714285714,1.571428571,0,3.2,3,0.2,34,0.66,14,29.38,0
513,6,4,1,3,9,1.25,2,1.6,1.6,2.2,4,3,2,5,3,2,2,3,4,4,4,2,1,1,1,5,1,3,3,5,4,2,1,2,2.6,2.4,4,2.6,2.428571429,1.285714286,0,2.5,3.3,-0.8,39,0.54,10,29.59,0
513,7,9,3,3,0,2.5,3,1,1.2,3.2,4.833333333,3,5,4,2,4,2,1,1,3,4,1,1,4,3,3,2,3,4,3,5,1,2,1,3.4,3.6,2.4,2.2,2.714285714,1.571428571,1,3.5,2.3,1.2,44,0.39,3,29.74,0
514,0,6,3,4,24,3,4,1,1,7,5.833333333,6,5,1,1,7,6,1,1,1,7,1,1,3,6,1,1,4,6,1,1,1,3,1,4.2,6,1,1,3.714285714,1,1,5.1,1,4.1,53,0.76,5,30,0
514,1,4,2,0,13,1.25,1,3.4,3.2,1,4,2,2,5,2,1,1,6,4,2,2,6,5,2,2,6,6,2,1,5,5,6,1,3,1.8,1.6,5.6,4.4,1,1,1,1.7,5,-3.3,56,0.86,10,29.32,0.3
514,2,8,2,1,23,1.75,3,1.8,1.2,3,3.166666667,5,3,4,3,4,2,1,1,4,2,2,4,2,3,5,1,3,2,5,3,1,2,3,3.6,2.4,3.4,2.4,2.571428571,1,1,3,2.9,0.1,42,0.74,20,29.54,0
514,3,7,3,3,13,3,4,2,1,5.6,4.333333333,5,5,1,2,5,6,1,1,5,6,3,1,4,5,3,1,4,6,2,3,1,5,2,4.6,5.6,2,1.6,4,1,1,5.1,1.8,3.3,50,0.69,8,29.88,0
514,4,5,2,2,16,3,4,1,1,5,5.666666667,4,3,1,1,4,3,1,1,4,4,1,1,2,4,1,1,5,5,1,1,1,2,1,3.8,3.8,1,1,2.857142857,1,0,3.8,1,2.8,48,0.66,8,29.46,0.05
514,5,5,2,0,33,2,2,1.4,1,2.8,3,2,3,2,2,4,2,1,2,4,3,2,5,1,1,4,1,2,2,3,4,1,1,3,2.6,2.2,2.4,2.8,1.714285714,1,1,2.4,2.6,-0.2,34,0.66,14,29.38,0
514,6,5,4,2,21,2.5,4,1,1,4.6,5.833333333,3,4,1,1,4,5,1,1,3,4,1,1,3,4,2,1,4,4,2,2,1,4,1,3.4,4.2,1.4,1.2,2.714285714,1,1,3.8,1.3,2.5,39,0.54,10,29.59,0
514,7,7,3,3,33,1,2,3.6,2.6,1,1.833333333,1,1,5,1,1,1,4,5,4,1,6,1,1,1,6,5,1,1,5,5,6,1,3,1.6,1,5.2,3.4,1.428571429,1,0,1.3,4.3,-3,44,0.39,3,29.74,0
515,0,8,3,4,3,2.25,3,1,1,6,4.5,5,4,3,2,6,4,1,1,5,6,1,2,5,4,3,1,5,6,3,1,2,5,1,5.2,4.8,2.2,1.4,3.571428571,1,0,5,1.8,3.2,53,0.76,5,30,0
515,1,6,3,0,3,2.25,4,1.6,2.2,3.2,4.5,4,6,3,5,6,5,1,1,3,5,2,2,4,6,2,3,6,6,2,1,1,6,1,4.6,5.6,2,2.4,3.285714286,1,0,5.1,2.2,2.9,56,0.86,10,29.32,0.3
515,2,6.5,2,3,8,2.75,5,1.8,2.4,5,4.666666667,6,6,2,3,7,7,2,1,4,6,1,1,4,5,1,1,5,6,1,1,2,6,1,5.2,6,1.4,1.4,3.571428571,1,1,5.6,1.4,4.2,42,0.74,20,29.54,0
515,3,7,3,4,8,2.5,4,1.6,1.8,6,5,6,7,1,3,6,6,1,1,3,7,1,1,4,6,1,1,4,6,1,1,2,5,1,4.6,6.4,1,1.4,3.714285714,1,1,5.5,1.2,4.3,50,0.69,8,29.88,0
515,4,6,3,0,3,2.25,4,1.4,1.6,3.2,5.333333333,5,6,1,5,4,6,1,1,3,5,1,1,4,5,2,1,4,5,1,1,2,4,1,4,5.4,1.2,1.8,3.285714286,1,1,4.7,1.5,3.2,48,0.66,8,29.46,0.05
515,5,7.5,3,1,3,2,4,1.4,1.8,2.8,4.5,4,3,6,4,4,3,2,1,4,4,1,1,3,3,6,1,4,4,5,2,1,3,1,3.8,3.4,4,1.8,3,1,0,3.6,2.9,0.7,34,0.66,14,29.38,0
515,6,5,3,2,3,2.25,4,1.2,1.6,4.4,5.333333333,4,3,3,2,5,5,1,1,4,5,1,1,4,4,4,1,5,5,3,1,2,4,1,4.4,4.4,2.4,1.2,3,1,1,4.4,1.8,2.6,39,0.54,10,29.59,0
515,7,8,3,3,3,2.25,3,1.2,1.6,5.4,4.333333333,6,6,1,3,5,5,1,1,3,5,1,1,4,5,1,1,5,5,2,1,2,5,1,4.6,5.2,1.2,1.4,3.142857143,1,1,4.9,1.3,3.6,44,0.39,3,29.74,0
516,0,6.5,3,4,3,2.75,4,1.4,2.6,4.6,4.5,6,5,5,1,6,6,2,1,5,6,1,2,2,4,4,1,4,6,2,2,1,4,1,4.6,5.4,2.8,1.4,3.142857143,1,0,5,2.1,2.9,53,0.76,5,30,0
516,1,8,3,2,8,2,4,1.6,1.8,4.4,3.5,4,5,4,2,5,4,2,3,6,6,4,2,3,5,2,3,4,6,2,5,2,1,2,4.4,5.2,2.8,3,3.285714286,1.142857143,1,4.8,2.9,1.9,56,0.86,10,29.32,0.3
516,2,6.5,4,3,12,2.5,3,2.4,2.2,4.2,3,5,5,6,4,6,4,3,3,5,5,4,2,1,5,5,3,5,5,5,7,4,1,2,4.4,4.8,4.6,3.8,2.714285714,1,1,4.6,4.2,0.4,42,0.74,20,29.54,0
516,3,6,3,4,3,1.5,5,1,1,5.4,4.666666667,7,6,2,2,5,3,1,2,4,6,2,1,3,6,4,2,5,6,2,1,1,5,1,4.8,5.4,2.2,1.6,4.142857143,1.142857143,1,5.1,1.9,3.2,50,0.69,8,29.88,0
516,4,7,4,3,12,2.25,4,1,1,4.6,3,5,4,7,3,7,4,1,1,5,6,1,1,7,6,7,1,5,5,2,1,1,1,1,5.8,5,3.6,1.4,4.142857143,1.142857143,1,5.4,2.5,2.9,48,0.66,8,29.46,0.05
516,5,5,3,0,12,2,4,1,1,5.4,5.166666667,6,3,7,1,7,5,1,1,4,6,1,1,2,3,6,1,7,6,1,1,1,5,1,5.2,4.6,3.2,1,3.857142857,1,0,4.9,2.1,2.8,34,0.66,14,29.38,0
516,6,4,3,3,12,2.25,5,1,1.2,5.2,4.833333333,6,4,5,1,7,5,2,1,5,4,1,1,2,4,6,1,6,6,2,1,1,4,1,5.2,4.6,3.2,1,3.142857143,1,0,4.9,2.1,2.8,39,0.54,10,29.59,0
516,7,4.5,3,2,12,2.25,4,1.2,1.2,5.4,4,6,5,2,1,3,4,1,1,5,5,2,1,1,5,5,1,3,5,1,1,1,5,1,3.6,4.8,2.2,1,3.857142857,1,0,4.2,1.6,2.6,44,0.39,3,29.74,0
